"","Date","Entity","Code","Total.confirmed.deaths..deaths.","Total.confirmed.cases..cases.","PopTotal","PerCapita.Death","PerCapita.Infection","Death.Rate"
"8103",2020-04-12,"Oceania","",68,7569,42677809,1.59333390334073e-06,0.000177352122270382,0.00898401374025631
"8104",2020-04-25,"Oceania","",104,8060,42677809,2.43686361687405e-06,0.000188856930307739,0.0129032258064516
"8105",2020-04-26,"Oceania","",106,8080,42677809,2.48372637873702e-06,0.000189325557926369,0.0131188118811881
"8106",2020-03-07,"Oceania","",2,68,42677809,4.68627618629626e-08,1.59333390334073e-06,0.0294117647058824
"8107",2020-01-26,"Oceania","",NA,4,42677809,NA,9.37255237259251e-08,NA
"8108",2020-01-27,"Oceania","",NA,4,42677809,NA,9.37255237259251e-08,NA
"8109",2020-01-28,"Oceania","",NA,4,42677809,NA,9.37255237259251e-08,NA
"8110",2020-01-29,"Oceania","",NA,4,42677809,NA,9.37255237259251e-08,NA
"8111",2020-01-30,"Oceania","",NA,6,42677809,NA,1.40588285588888e-07,NA
"8112",2020-02-14,"Oceania","",NA,15,42677809,NA,3.51470713972219e-07,NA
"8113",2020-02-15,"Oceania","",NA,15,42677809,NA,3.51470713972219e-07,NA
"8114",2020-04-09,"Oceania","",57,7266,42677809,1.33558871309443e-06,0.000170252413848143,0.00784475639966969
"8115",2020-02-28,"Oceania","",NA,24,42677809,NA,5.62353142355551e-07,NA
"8116",2020-04-24,"Oceania","",99,8036,42677809,2.31970671221665e-06,0.000188294577165384,0.0123195619711299
"8117",2020-03-04,"Oceania","",1,43,42677809,2.34313809314813e-08,1.00754938005369e-06,0.0232558139534884
"8118",2020-03-05,"Oceania","",2,55,42677809,4.68627618629626e-08,1.28872595123147e-06,0.0363636363636364
"8119",2020-04-27,"Oceania","",109,8092,42677809,2.55402052153146e-06,0.000189606734497546,0.0134700939199209
"8120",2020-04-28,"Oceania","",110,8109,42677809,2.57745190246294e-06,0.000190005067973382,0.0135651744974719
"8121",2020-04-29,"Oceania","",114,8125,42677809,2.67117742618887e-06,0.000190379970068285,0.0140307692307692
"8122",2020-04-30,"Oceania","",116,8136,42677809,2.71804018805183e-06,0.000190637715258532,0.0142576204523107
"8123",2020-05-01,"Oceania","",118,8156,42677809,2.76490294991479e-06,0.000191106342877161,0.0144678764100049
"8124",2020-05-02,"Oceania","",120,8163,42677809,2.81176571177775e-06,0.000191270362543682,0.0147004777655274
"8125",2020-04-07,"Oceania","",48,6981,42677809,1.1247062847111e-06,0.000163574470282671,0.00687580575848732
"8126",2020-04-08,"Oceania","",52,7136,42677809,1.21843180843703e-06,0.00016720633432705,0.00728699551569507
"8127",2020-02-27,"Oceania","",NA,23,42677809,NA,5.38921761424069e-07,NA
"8128",2020-03-03,"Oceania","",1,34,42677809,2.34313809314813e-08,7.96666951670363e-07,0.0294117647058824
"8129",2020-02-29,"Oceania","",NA,26,42677809,NA,6.09215904218513e-07,NA
"8130",2020-03-01,"Oceania","",1,27,42677809,2.34313809314813e-08,6.32647285149994e-07,0.037037037037037
"8131",2020-04-11,"Oceania","",64,7501,42677809,1.4996083796148e-06,0.000175758788367041,0.00853219570723903
"8132",2020-04-05,"Oceania","",40,6731,42677809,9.37255237259251e-07,0.0001577166250498,0.00594265339474075
"8133",2020-04-06,"Oceania","",42,6847,42677809,9.84117999122214e-07,0.000160434665237852,0.00613407331678107
"8134",2020-03-08,"Oceania","",3,79,42677809,7.02941427944438e-08,1.85107909358702e-06,0.0379746835443038
"8135",2020-04-04,"Oceania","",36,6537,42677809,8.43529713533326e-07,0.000153170937149093,0.00550711335474988
"8136",2020-03-09,"Oceania","",3,85,42677809,7.02941427944438e-08,1.99166737917591e-06,0.0352941176470588
"8137",2020-03-02,"Oceania","",1,30,42677809,2.34313809314813e-08,7.02941427944438e-07,0.0333333333333333
"8138",2020-03-12,"Oceania","",3,131,42677809,7.02941427944438e-08,3.06951090202405e-06,0.0229007633587786
"8139",2020-05-03,"Oceania","",120,8183,42677809,2.81176571177775e-06,0.000191738990162311,0.0146645484541122
"8140",2020-02-26,"Oceania","",NA,22,42677809,NA,5.15490380492588e-07,NA
"8141",2020-03-10,"Oceania","",3,105,42677809,7.02941427944438e-08,2.46029499780553e-06,0.0285714285714286
"8142",2020-03-11,"Oceania","",3,117,42677809,7.02941427944438e-08,2.74147156898331e-06,0.0256410256410256
"8143",2020-02-11,"Oceania","",NA,14,42677809,NA,3.28039333040738e-07,NA
"8144",2020-02-25,"Oceania","",NA,22,42677809,NA,5.15490380492588e-07,NA
"8145",2020-02-09,"Oceania","",NA,14,42677809,NA,3.28039333040738e-07,NA
"8146",2020-02-10,"Oceania","",NA,14,42677809,NA,3.28039333040738e-07,NA
"8147",2020-02-24,"Oceania","",NA,22,42677809,NA,5.15490380492588e-07,NA
"8148",2020-02-23,"Oceania","",NA,22,42677809,NA,5.15490380492588e-07,NA
"8149",2020-04-13,"Oman","OMN",4,599,5106622,7.83296668521774e-07,0.000117298676111136,0.00667779632721202
"8150",2020-04-09,"Oman","OMN",2,419,5106622,3.91648334260887e-07,8.20503260276559e-05,0.00477326968973747
"8151",2020-04-10,"Oman","OMN",3,457,5106622,5.87472501391331e-07,8.94916443786127e-05,0.00656455142231947
"8152",2020-02-25,"Oman","OMN",NA,2,5106622,NA,3.91648334260887e-07,NA
"8153",2020-04-07,"Oman","OMN",2,371,5106622,3.91648334260887e-07,7.26507660053946e-05,0.00539083557951483
"8154",2020-03-18,"Oman","OMN",NA,24,5106622,NA,4.69978001113065e-06,NA
"8155",2020-02-26,"Oman","OMN",NA,4,5106622,NA,7.83296668521774e-07,NA
"8156",2020-04-08,"Oman","OMN",2,419,5106622,3.91648334260887e-07,8.20503260276559e-05,0.00477326968973747
"8157",2020-04-11,"Oman","OMN",3,484,5106622,5.87472501391331e-07,9.47788968911347e-05,0.00619834710743802
"8158",2020-05-05,"Oman","OMN",12,2637,5106622,2.34989000556532e-06,0.00051638832872298,0.00455062571103527
"8159",2020-02-28,"Oman","OMN",NA,6,5106622,NA,1.17494500278266e-06,NA
"8160",2020-02-27,"Oman","OMN",NA,4,5106622,NA,7.83296668521774e-07,NA
"8161",2020-04-01,"Oman","OMN",1,192,5106622,1.95824167130444e-07,3.75982400890452e-05,0.00520833333333333
"8162",2020-04-12,"Oman","OMN",3,546,5106622,5.87472501391331e-07,0.000106919995253222,0.00549450549450549
"8163",2020-05-06,"Oman","OMN",12,2735,5106622,2.34989000556532e-06,0.000535579097101763,0.00438756855575868
"8164",2020-05-07,"Oman","OMN",13,2903,5106622,2.54571417269577e-06,0.000568477557179678,0.00447812607647261
"8165",2020-05-04,"Oman","OMN",12,2568,5106622,2.34989000556532e-06,0.000502876461190979,0.00467289719626168
"8166",2020-03-24,"Oman","OMN",NA,66,5106622,NA,1.29243950306093e-05,NA
"8167",2020-03-30,"Oman","OMN",NA,167,5106622,NA,3.27026359107841e-05,NA
"8168",2020-03-31,"Oman","OMN",NA,179,5106622,NA,3.50525259163494e-05,NA
"8169",2020-03-26,"Oman","OMN",NA,99,5106622,NA,1.93865925459139e-05,NA
"8170",2020-05-08,"Oman","OMN",14,2958,5106622,2.74153833982621e-06,0.000579247886371852,0.00473292765382015
"8171",2020-03-05,"Oman","OMN",NA,15,5106622,NA,2.93736250695665e-06,NA
"8172",2020-03-25,"Oman","OMN",NA,84,5106622,NA,1.64492300389573e-05,NA
"8173",2020-04-25,"Oman","OMN",10,1790,5106622,1.95824167130444e-06,0.000350525259163494,0.00558659217877095
"8174",2020-04-14,"Oman","OMN",4,813,5106622,7.83296668521774e-07,0.000159205047877051,0.00492004920049201
"8175",2020-03-17,"Oman","OMN",NA,24,5106622,NA,4.69978001113065e-06,NA
"8176",2020-03-16,"Oman","OMN",NA,22,5106622,NA,4.30813167686976e-06,NA
"8177",2020-05-03,"Oman","OMN",12,2483,5106622,2.34989000556532e-06,0.000486231406984891,0.00483286347160693
"8178",2020-05-02,"Oman","OMN",11,2447,5106622,2.15406583843488e-06,0.000479181736968195,0.0044953003677973
"8179",2020-04-06,"Oman","OMN",2,298,5106622,3.91648334260887e-07,5.83556018048722e-05,0.00671140939597315
"8180",2020-05-01,"Oman","OMN",11,2348,5106622,2.15406583843488e-06,0.000459795144422282,0.00468483816013629
"8181",2020-03-06,"Oman","OMN",NA,16,5106622,NA,3.1331866740871e-06,NA
"8182",2020-03-10,"Oman","OMN",NA,18,5106622,NA,3.52483500834798e-06,NA
"8183",2020-03-27,"Oman","OMN",NA,109,5106622,NA,2.13448342172183e-05,NA
"8184",2020-03-29,"Oman","OMN",NA,152,5106622,NA,2.97652734038274e-05,NA
"8185",2020-03-15,"Oman","OMN",NA,20,5106622,NA,3.91648334260887e-06,NA
"8186",2020-04-24,"Oman","OMN",9,1716,5106622,1.76241750417399e-06,0.000336034270795841,0.00524475524475524
"8187",2020-04-26,"Oman","OMN",10,1905,5106622,1.95824167130444e-06,0.000373045038383495,0.005249343832021
"8188",2020-03-19,"Oman","OMN",NA,39,5106622,NA,7.6371425180873e-06,NA
"8189",2020-03-20,"Oman","OMN",NA,39,5106622,NA,7.6371425180873e-06,NA
"8190",2020-03-21,"Oman","OMN",NA,48,5106622,NA,9.39956002226129e-06,NA
"8191",2020-03-22,"Oman","OMN",NA,52,5106622,NA,1.01828566907831e-05,NA
"8192",2020-03-23,"Oman","OMN",NA,55,5106622,NA,1.07703291921744e-05,NA
"8193",2020-04-04,"Oman","OMN",1,231,5106622,1.95824167130444e-07,4.52353826071325e-05,0.00432900432900433
"8194",2020-04-17,"Oman","OMN",4,1019,5106622,7.83296668521774e-07,0.000199544826305922,0.00392541707556428
"8195",2020-04-18,"Oman","OMN",6,1069,5106622,1.17494500278266e-06,0.000209336034662444,0.00561272217025257
"8196",2020-03-11,"Oman","OMN",NA,18,5106622,NA,3.52483500834798e-06,NA
"8197",2020-03-28,"Oman","OMN",NA,131,5106622,NA,2.56529658940881e-05,NA
"8198",2020-03-14,"Oman","OMN",NA,20,5106622,NA,3.91648334260887e-06,NA
"8199",2020-04-22,"Oman","OMN",8,1508,5106622,1.56659333704355e-06,0.000295302844032709,0.00530503978779841
"8200",2020-04-23,"Oman","OMN",8,1614,5106622,1.56659333704355e-06,0.000316060205748536,0.00495662949194548
"8201",2020-04-05,"Oman","OMN",2,277,5106622,3.91648334260887e-07,5.42432942951329e-05,0.0072202166064982
"8202",2020-02-29,"Oman","OMN",NA,6,5106622,NA,1.17494500278266e-06,NA
"8203",2020-04-02,"Oman","OMN",1,210,5106622,1.95824167130444e-07,4.11230750973931e-05,0.00476190476190476
"8204",2020-04-03,"Oman","OMN",1,231,5106622,1.95824167130444e-07,4.52353826071325e-05,0.00432900432900433
"8205",2020-04-19,"Oman","OMN",6,1180,5106622,1.17494500278266e-06,0.000231072517213923,0.00508474576271186
"8206",2020-04-16,"Oman","OMN",4,910,5106622,7.83296668521774e-07,0.000178199992088704,0.0043956043956044
"8207",2020-04-27,"Oman","OMN",10,1998,5106622,1.95824167130444e-06,0.000391256685926626,0.005005005005005
"8208",2020-04-21,"Oman","OMN",8,1508,5106622,1.56659333704355e-06,0.000295302844032709,0.00530503978779841
"8209",2020-03-02,"Oman","OMN",NA,6,5106622,NA,1.17494500278266e-06,NA
"8210",2020-04-20,"Oman","OMN",7,1266,5106622,1.37076916991311e-06,0.000247913395587142,0.00552922590837283
"8211",2020-04-30,"Oman","OMN",10,2274,5106622,1.95824167130444e-06,0.000445304156054629,0.00439753737906772
"8212",2020-03-01,"Oman","OMN",NA,6,5106622,NA,1.17494500278266e-06,NA
"8213",2020-04-28,"Oman","OMN",10,2049,5106622,1.95824167130444e-06,0.000401243718450279,0.00488042947779405
"8214",2020-03-03,"Oman","OMN",NA,7,5106622,NA,1.37076916991311e-06,NA
"8215",2020-04-15,"Oman","OMN",4,910,5106622,7.83296668521774e-07,0.000178199992088704,0.0043956043956044
"8216",2020-04-29,"Oman","OMN",10,2131,5106622,1.95824167130444e-06,0.000417301300154975,0.00469263256687001
"8217",2020-03-15,"Pakistan","PAK",NA,30,220892331,NA,1.35812772965848e-07,NA
"8218",2020-03-01,"Pakistan","PAK",NA,4,220892331,NA,1.81083697287798e-08,NA
"8219",2020-04-23,"Pakistan","PAK",209,9749,220892331,9.46162318328743e-07,4.41346241214685e-05,0.0214380962149964
"8220",2020-03-16,"Pakistan","PAK",NA,31,220892331,NA,1.40339865398043e-07,NA
"8221",2020-02-29,"Pakistan","PAK",NA,2,220892331,NA,9.05418486438988e-09,NA
"8222",2020-03-18,"Pakistan","PAK",NA,187,220892331,NA,8.46566284820454e-07,NA
"8223",2020-03-14,"Pakistan","PAK",NA,21,220892331,NA,9.50689410760938e-08,NA
"8224",2020-03-13,"Pakistan","PAK",NA,21,220892331,NA,9.50689410760938e-08,NA
"8225",2020-04-20,"Pakistan","PAK",176,8418,220892331,7.9676826806631e-07,3.8109064094217e-05,0.0209075789973866
"8226",2020-04-21,"Pakistan","PAK",192,9216,220892331,8.69201746981429e-07,4.17216838551086e-05,0.0208333333333333
"8227",2020-04-22,"Pakistan","PAK",209,9749,220892331,9.46162318328743e-07,4.41346241214685e-05,0.0214380962149964
"8228",2020-02-27,"Pakistan","PAK",NA,2,220892331,NA,9.05418486438988e-09,NA
"8229",2020-03-17,"Pakistan","PAK",NA,187,220892331,NA,8.46566284820454e-07,NA
"8230",2020-04-24,"Pakistan","PAK",237,11155,220892331,1.0729209064302e-06,5.04997160811346e-05,0.0212460779919319
"8231",2020-03-30,"Pakistan","PAK",13,1526,220892331,5.88522016185342e-08,6.90834305152948e-06,0.00851900393184797
"8232",2020-03-02,"Pakistan","PAK",NA,4,220892331,NA,1.81083697287798e-08,NA
"8233",2020-03-11,"Pakistan","PAK",NA,16,220892331,NA,7.24334789151191e-08,NA
"8234",2020-04-19,"Pakistan","PAK",159,7993,220892331,7.19807696718996e-07,3.61850498105342e-05,0.0198924058551232
"8235",2020-03-23,"Pakistan","PAK",5,784,220892331,2.26354621609747e-08,3.54924046684083e-06,0.00637755102040816
"8236",2020-03-12,"Pakistan","PAK",NA,20,220892331,NA,9.05418486438988e-08,NA
"8237",2020-04-07,"Pakistan","PAK",54,3864,220892331,2.44462991338527e-07,1.74926851580013e-05,0.0139751552795031
"8238",2020-02-28,"Pakistan","PAK",NA,2,220892331,NA,9.05418486438988e-09,NA
"8239",2020-03-29,"Pakistan","PAK",11,1408,220892331,4.97980167541444e-08,6.37414614453048e-06,0.0078125
"8240",2020-04-06,"Pakistan","PAK",50,3277,220892331,2.26354621609747e-07,1.48352819003028e-05,0.0152578577967653
"8241",2020-04-11,"Pakistan","PAK",71,4788,220892331,3.21423562685841e-07,2.16757185653494e-05,0.014828738512949
"8242",2020-04-12,"Pakistan","PAK",86,5038,220892331,3.89329949168765e-07,2.28074916733981e-05,0.0170702659785629
"8243",2020-03-04,"Pakistan","PAK",NA,5,220892331,NA,2.26354621609747e-08,NA
"8244",2020-04-10,"Pakistan","PAK",66,4601,220892331,2.98788100524866e-07,2.08291522805289e-05,0.0143447076722452
"8245",2020-04-05,"Pakistan","PAK",35,2450,220892331,1.58448235126823e-07,1.10913764588776e-05,0.0142857142857143
"8246",2020-04-17,"Pakistan","PAK",135,7025,220892331,6.11157478346317e-07,3.18028243361695e-05,0.0192170818505338
"8247",2020-04-18,"Pakistan","PAK",143,7481,220892331,6.47374217803877e-07,3.38671784852504e-05,0.0191150915652988
"8248",2020-04-29,"Pakistan","PAK",327,14885,220892331,1.48035922532775e-06,6.73857708532217e-05,0.0219684245885119
"8249",2020-03-24,"Pakistan","PAK",6,887,220892331,2.71625545931696e-08,4.01553098735691e-06,0.00676437429537768
"8250",2020-03-25,"Pakistan","PAK",7,991,220892331,3.16896470253646e-08,4.48634860030519e-06,0.0070635721493441
"8251",2020-04-08,"Pakistan","PAK",58,4072,220892331,2.62571361067307e-07,1.84343203838978e-05,0.0142436149312377
"8252",2020-04-09,"Pakistan","PAK",63,4322,220892331,2.85206823228281e-07,1.95660934919465e-05,0.0145765849143915
"8253",2020-05-07,"Pakistan","PAK",564,24073,220892331,2.55328013175795e-06,0.000108980696120229,0.0234287375898309
"8254",2020-05-08,"Pakistan","PAK",594,25837,220892331,2.6890929047238e-06,0.000116966487170621,0.0229902852498355
"8255",2020-04-25,"Pakistan","PAK",253,11940,220892331,1.14535438534532e-06,5.40534836404076e-05,0.0211892797319933
"8256",2020-03-19,"Pakistan","PAK",NA,302,220892331,NA,1.36718191452287e-06,NA
"8257",2020-03-07,"Pakistan","PAK",NA,6,220892331,NA,2.71625545931696e-08,NA
"8258",2020-03-10,"Pakistan","PAK",NA,16,220892331,NA,7.24334789151191e-08,NA
"8259",2020-04-04,"Pakistan","PAK",31,2291,220892331,1.40339865398043e-07,1.03715687621586e-05,0.0135312090790048
"8260",2020-04-16,"Pakistan","PAK",124,6505,220892331,5.61359461592173e-07,2.94487362714281e-05,0.0190622598001537
"8261",2020-03-27,"Pakistan","PAK",9,1197,220892331,4.07438318897545e-08,5.41892964133734e-06,0.0075187969924812
"8262",2020-04-30,"Pakistan","PAK",346,15759,220892331,1.56637398153945e-06,7.13424496389601e-05,0.0219557078494828
"8263",2020-05-01,"Pakistan","PAK",385,16817,220892331,1.74293058639505e-06,7.61321134322223e-05,0.0228935006243682
"8264",2020-05-02,"Pakistan","PAK",417,18114,220892331,1.88779754422529e-06,8.20037523167792e-05,0.0230208678370321
"8265",2020-04-01,"Pakistan","PAK",26,2039,220892331,1.17704403237068e-07,9.23074146924549e-06,0.0127513487003433
"8266",2020-03-28,"Pakistan","PAK",9,1197,220892331,4.07438318897545e-08,5.41892964133734e-06,0.0075187969924812
"8267",2020-05-06,"Pakistan","PAK",526,22550,220892331,2.38125061933454e-06,0.000102085934345996,0.0233259423503326
"8268",2020-03-31,"Pakistan","PAK",18,1625,220892331,8.14876637795089e-08,7.35652520231678e-06,0.0110769230769231
"8269",2020-03-22,"Pakistan","PAK",3,646,220892331,1.35812772965848e-08,2.92450171119793e-06,0.00464396284829721
"8270",2020-04-02,"Pakistan","PAK",31,2291,220892331,1.40339865398043e-07,1.03715687621586e-05,0.0135312090790048
"8271",2020-04-03,"Pakistan","PAK",31,2291,220892331,1.40339865398043e-07,1.03715687621586e-05,0.0135312090790048
"8272",2020-04-15,"Pakistan","PAK",107,5988,220892331,4.84398890244859e-07,2.71082294839833e-05,0.0178690714762859
"8273",2020-05-05,"Pakistan","PAK",486,21501,220892331,2.20016692204674e-06,9.73370143846234e-05,0.0226035998325659
"8274",2020-05-03,"Pakistan","PAK",440,19103,220892331,1.99192067016577e-06,8.648104673222e-05,0.0230330314610271
"8275",2020-05-04,"Pakistan","PAK",462,20186,220892331,2.09151670367406e-06,9.13838878362871e-05,0.0228871495095611
"8276",2020-03-26,"Pakistan","PAK",8,1057,220892331,3.62167394575595e-08,4.78513670083005e-06,0.0075685903500473
"8277",2020-03-21,"Pakistan","PAK",3,495,220892331,1.35812772965848e-08,2.2409107539365e-06,0.00606060606060606
"8278",2020-04-28,"Pakistan","PAK",301,14079,220892331,1.36265482209068e-06,6.37369343528726e-05,0.0213793593294978
"8279",2020-04-13,"Pakistan","PAK",93,5374,220892331,4.2101959619413e-07,2.43285947306156e-05,0.0173055452177149
"8280",2020-04-14,"Pakistan","PAK",96,5716,220892331,4.34600873490714e-07,2.58768603424263e-05,0.0167949615115465
"8281",2020-03-20,"Pakistan","PAK",2,478,220892331,9.05418486438988e-09,2.16395018258918e-06,0.00418410041841004
"8282",2020-04-27,"Pakistan","PAK",281,13328,220892331,1.27211297344678e-06,6.03370879362942e-05,0.0210834333733493
"8283",2020-04-26,"Pakistan","PAK",269,12723,220892331,1.21778786426044e-06,5.75981970148162e-05,0.02114281222982
"8284",2020-03-14,"Panama","PAN",1,36,4314768,2.31762171222184e-07,8.34343816399862e-06,0.0277777777777778
"8285",2020-03-13,"Panama","PAN",1,27,4314768,2.31762171222184e-07,6.25757862299897e-06,0.037037037037037
"8286",2020-04-05,"Panama","PAN",46,1801,4314768,1.06610598762205e-05,0.000417403670371153,0.025541365907829
"8287",2020-03-10,"Panama","PAN",NA,1,4314768,NA,2.31762171222184e-07,NA
"8288",2020-03-15,"Panama","PAN",1,43,4314768,2.31762171222184e-07,9.96577336255391e-06,0.0232558139534884
"8289",2020-03-16,"Panama","PAN",1,43,4314768,2.31762171222184e-07,9.96577336255391e-06,0.0232558139534884
"8290",2020-04-11,"Panama","PAN",74,2974,4314768,1.71504006704416e-05,0.000689260697214775,0.0248823133826496
"8291",2020-04-23,"Panama","PAN",144,4992,4314768,3.33737526559945e-05,0.00115695675874114,0.0288461538461538
"8292",2020-03-11,"Panama","PAN",1,7,4314768,2.31762171222184e-07,1.62233519855529e-06,0.142857142857143
"8293",2020-03-12,"Panama","PAN",1,14,4314768,2.31762171222184e-07,3.24467039711057e-06,0.0714285714285714
"8294",2020-04-22,"Panama","PAN",141,4821,4314768,3.26784661423279e-05,0.00111732542746215,0.029247044181705
"8295",2020-03-18,"Panama","PAN",1,86,4314768,2.31762171222184e-07,1.99315467251078e-05,0.0116279069767442
"8296",2020-04-24,"Panama","PAN",146,5166,4314768,3.38372769984388e-05,0.0011972833765338,0.0282617111885405
"8297",2020-03-17,"Panama","PAN",1,69,4314768,2.31762171222184e-07,1.59915898143307e-05,0.0144927536231884
"8298",2020-04-10,"Panama","PAN",66,2752,4314768,1.52963033006641e-05,0.00063780949520345,0.0239825581395349
"8299",2020-04-04,"Panama","PAN",41,1673,4314768,9.50224902010954e-06,0.000387738112454714,0.0245068738792588
"8300",2020-04-18,"Panama","PAN",116,4210,4314768,2.68844118617733e-05,0.000975718740845394,0.0275534441805226
"8301",2020-04-19,"Panama","PAN",120,4273,4314768,2.78114605466621e-05,0.000990319757632392,0.0280833138310321
"8302",2020-04-20,"Panama","PAN",126,4467,4314768,2.92020335739952e-05,0.0010352816188495,0.0282068502350571
"8303",2020-04-06,"Panama","PAN",54,1988,4314768,1.25151572459979e-05,0.000460743196389702,0.0271629778672032
"8304",2020-04-07,"Panama","PAN",55,2100,4314768,1.27469194172201e-05,0.000486700559566586,0.0261904761904762
"8305",2020-04-08,"Panama","PAN",59,2249,4314768,1.36739681021089e-05,0.000521233123078692,0.0262338817252112
"8306",2020-04-09,"Panama","PAN",63,2528,4314768,1.46010167869976e-05,0.000585894768849681,0.0249208860759494
"8307",2020-04-25,"Panama","PAN",154,5338,4314768,3.56913743682163e-05,0.00123714646998402,0.0288497564630948
"8308",2020-03-30,"Panama","PAN",24,989,4314768,5.56229210933241e-06,0.00022921278733874,0.0242669362992922
"8309",2020-03-31,"Panama","PAN",26,1075,4314768,6.02581645177678e-06,0.000249144334063848,0.0241860465116279
"8310",2020-04-01,"Panama","PAN",30,1181,4314768,6.95286513666552e-06,0.000273711124213399,0.0254022015241321
"8311",2020-04-02,"Panama","PAN",32,1317,4314768,7.41638947910989e-06,0.000305230779499616,0.0242976461655277
"8312",2020-04-03,"Panama","PAN",37,1475,4314768,8.5752003352208e-06,0.000341849202552721,0.0250847457627119
"8313",2020-04-15,"Panama","PAN",95,3574,4314768,2.20174062661075e-05,0.000828317999948085,0.0265808617795187
"8314",2020-04-16,"Panama","PAN",103,3751,4314768,2.38715036358849e-05,0.000869339904254412,0.0274593441748867
"8315",2020-04-17,"Panama","PAN",109,4016,4314768,2.5262076663218e-05,0.000930756879628291,0.0271414342629482
"8316",2020-04-21,"Panama","PAN",136,4658,4314768,3.1519655286217e-05,0.00107954819355293,0.0291970802919708
"8317",2020-03-24,"Panama","PAN",6,345,4314768,1.3905730273331e-06,7.99579490716534e-05,0.0173913043478261
"8318",2020-03-25,"Panama","PAN",6,443,4314768,1.3905730273331e-06,0.000102670641851427,0.0135440180586907
"8319",2020-03-26,"Panama","PAN",6,588,4314768,1.3905730273331e-06,0.000136276156678644,0.0102040816326531
"8320",2020-03-29,"Panama","PAN",17,901,4314768,3.93995691077713e-06,0.000208817716271188,0.0188679245283019
"8321",2020-05-08,"Panama","PAN",225,7868,4314768,5.21464885249914e-05,0.00182350476317614,0.0285968479918658
"8322",2020-05-07,"Panama","PAN",218,7731,4314768,5.05241533264361e-05,0.0017917533457187,0.0281981632389083
"8323",2020-04-12,"Panama","PAN",79,3234,4314768,1.83092115265525e-05,0.000749518861732543,0.0244279529993816
"8324",2020-04-13,"Panama","PAN",87,3400,4314768,2.016330889633e-05,0.000787991382155425,0.0255882352941176
"8325",2020-04-14,"Panama","PAN",94,3472,4314768,2.17856440948853e-05,0.000804678258483423,0.027073732718894
"8326",2020-03-20,"Panama","PAN",1,137,4314768,2.31762171222184e-07,3.17514174574392e-05,0.0072992700729927
"8327",2020-03-21,"Panama","PAN",1,200,4314768,2.31762171222184e-07,4.63524342444368e-05,0.005
"8328",2020-03-22,"Panama","PAN",3,245,4314768,6.95286513666552e-07,5.67817319494351e-05,0.0122448979591837
"8329",2020-03-23,"Panama","PAN",3,313,4314768,6.95286513666552e-07,7.25415595925436e-05,0.00958466453674121
"8330",2020-04-30,"Panama","PAN",178,6378,4314768,4.12536664775487e-05,0.00147817912805509,0.0279084352461587
"8331",2020-05-01,"Panama","PAN",188,6532,4314768,4.35712881897706e-05,0.00151387050242331,0.0287813839559094
"8332",2020-05-02,"Panama","PAN",192,6720,4314768,4.44983368746593e-05,0.00155744179061308,0.0285714285714286
"8333",2020-03-28,"Panama","PAN",14,786,4314768,3.24467039711057e-06,0.000182165066580637,0.0178117048346056
"8334",2020-03-27,"Panama","PAN",9,674,4314768,2.08585954099966e-06,0.000156207703403752,0.013353115727003
"8335",2020-05-06,"Panama","PAN",210,7523,4314768,4.86700559566586e-05,0.00174354681410449,0.0279143958527183
"8336",2020-04-27,"Panama","PAN",165,5779,4314768,3.82407582516603e-05,0.001339353587493,0.0285516525350407
"8337",2020-04-28,"Panama","PAN",167,6021,4314768,3.87042825941047e-05,0.00139544003292877,0.027736256435808
"8338",2020-03-19,"Panama","PAN",1,109,4314768,2.31762171222184e-07,2.5262076663218e-05,0.00917431192660551
"8339",2020-04-26,"Panama","PAN",159,5538,4314768,3.68501852243272e-05,0.00128349890422845,0.0287107258938245
"8340",2020-05-05,"Panama","PAN",203,7387,4314768,4.70477207581033e-05,0.00171202715881827,0.027480709354271
"8341",2020-04-29,"Panama","PAN",176,6200,4314768,4.07901421351044e-05,0.00143692546157754,0.0283870967741936
"8342",2020-05-04,"Panama","PAN",200,7197,4314768,4.63524342444368e-05,0.00166799234628606,0.0277893566763929
"8343",2020-05-03,"Panama","PAN",197,7090,4314768,4.56571477307702e-05,0.00164319379396528,0.0277856135401975
"8344",2020-03-26,"Papua New Guinea","PNG",NA,1,8947027,NA,1.11768970854788e-07,NA
"8345",2020-04-20,"Papua New Guinea","PNG",NA,7,8947027,NA,7.82382795983515e-07,NA
"8346",2020-04-17,"Papua New Guinea","PNG",NA,7,8947027,NA,7.82382795983515e-07,NA
"8347",2020-04-15,"Papua New Guinea","PNG",NA,2,8947027,NA,2.23537941709576e-07,NA
"8348",2020-04-16,"Papua New Guinea","PNG",NA,2,8947027,NA,2.23537941709576e-07,NA
"8349",2020-03-22,"Papua New Guinea","PNG",NA,1,8947027,NA,1.11768970854788e-07,NA
"8350",2020-03-23,"Papua New Guinea","PNG",NA,1,8947027,NA,1.11768970854788e-07,NA
"8351",2020-05-08,"Papua New Guinea","PNG",NA,8,8947027,NA,8.94151766838303e-07,NA
"8352",2020-03-27,"Papua New Guinea","PNG",NA,1,8947027,NA,1.11768970854788e-07,NA
"8353",2020-03-28,"Papua New Guinea","PNG",NA,1,8947027,NA,1.11768970854788e-07,NA
"8354",2020-03-29,"Papua New Guinea","PNG",NA,1,8947027,NA,1.11768970854788e-07,NA
